geneSymbol,diseaseName
CHRNA2,Malignant neoplasm of lung
CHRNA3,Alcohol Use Disorder
CHRNA3,"Alcoholic Intoxication, Chronic"
CHRNA3,Jacksonian Seizure
CHRNA3,Lung Neoplasms
CHRNA3,Nicotine Dependence
CHRNA3,Schizophrenia
CHRNA3,Seizures
CHRNA3,Tobacco Dependence
CHRNA3,Alcohol abuse
CHRNA3,Complex partial seizures
CHRNA3,Generalized seizures
CHRNA3,Clonic Seizures
CHRNA3,Malignant neoplasm of lung
CHRNA3,Visual seizure
CHRNA3,Tonic Seizures
CHRNA3,Epileptic drop attack
CHRNA3,Nicotine Use Disorder
CHRNA3,"Seizures, Somatosensory"
CHRNA3,"Seizures, Auditory"
CHRNA3,Olfactory seizure
CHRNA3,Gustatory seizure
CHRNA3,Vertiginous seizure
CHRNA3,Tonic - clonic seizures
CHRNA3,Cocaine Dependence
CHRNA3,Non-epileptic convulsion
CHRNA3,Single Seizure
CHRNA3,Atonic Absence Seizures
CHRNA3,Convulsive Seizures
CHRNA3,"Seizures, Focal"
CHRNA3,"Seizures, Sensory"
CHRNA3,"TOBACCO ADDICTION, SUSCEPTIBILITY TO (finding)"
CHRNA3,Cakut
CHRNA3,Nonepileptic Seizures
CHRNA3,Convulsions
CHRNA3,Absence Seizures
CHRNA3,Epileptic Seizures
CHRNA3,Myoclonic Seizures
CHRNA3,Generalized Absence Seizures
CHRNA4,"Alcoholic Intoxication, Chronic"
CHRNA4,Autistic Disorder
CHRNA4,Developmental Disabilities
CHRNA4,Cocaine Abuse
CHRNA4,Mental Depression
CHRNA4,Depressive disorder
CHRNA4,Dystonia
CHRNA4,Inflammation
CHRNA4,Jacksonian Seizure
CHRNA4,nervous system disorder
CHRNA4,Schizophrenia
CHRNA4,Seizures
CHRNA4,Attention Deficit Disorder
CHRNA4,Child Development Deviations
CHRNA4,"Child Development Disorders, Specific"
CHRNA4,Complex partial seizures
CHRNA4,Generalized seizures
CHRNA4,Clonic Seizures
CHRNA4,Visual seizure
CHRNA4,Tonic Seizures
CHRNA4,Epileptic drop attack
CHRNA4,Depressed mood
CHRNA4,"Dystonia, Paroxysmal"
CHRNA4,"Dystonia, Diurnal"
CHRNA4,"Seizures, Somatosensory"
CHRNA4,"Seizures, Auditory"
CHRNA4,Olfactory seizure
CHRNA4,Gustatory seizure
CHRNA4,Vertiginous seizure
CHRNA4,Tonic - clonic seizures
CHRNA4,Non-epileptic convulsion
CHRNA4,"Dystonia, Limb"
CHRNA4,Single Seizure
CHRNA4,Atonic Absence Seizures
CHRNA4,Convulsive Seizures
CHRNA4,"Seizures, Focal"
CHRNA4,"Seizures, Sensory"
CHRNA4,Attention deficit hyperactivity disorder
CHRNA4,Minimal Brain Dysfunction
CHRNA4,"TOBACCO ADDICTION, SUSCEPTIBILITY TO (finding)"
CHRNA4,Nonepileptic Seizures
CHRNA4,Convulsions
CHRNA4,Absence Seizures
CHRNA4,Epileptic Seizures
CHRNA4,Myoclonic Seizures
CHRNA4,Generalized Absence Seizures
CHRNA5,Alcohol Use Disorder
CHRNA5,"Alcoholic Intoxication, Chronic"
CHRNA5,Anxiety Disorders
CHRNA5,Drug abuse
CHRNA5,Drug habituation
CHRNA5,Drug Use Disorders
CHRNA5,Jacksonian Seizure
CHRNA5,Lung Neoplasms
CHRNA5,Nicotine Dependence
CHRNA5,"Organic Mental Disorders, Substance-Induced"
CHRNA5,Schizophrenia
CHRNA5,Seizures
CHRNA5,Substance Dependence
CHRNA5,Substance Use Disorders
CHRNA5,Substance Withdrawal Syndrome
CHRNA5,Tobacco Dependence
CHRNA5,Alcohol abuse
CHRNA5,Drug Withdrawal Symptoms
CHRNA5,Withdrawal Symptoms
CHRNA5,Complex partial seizures
CHRNA5,Generalized seizures
CHRNA5,Clonic Seizures
CHRNA5,Substance-Related Disorders
CHRNA5,Malignant neoplasm of lung
CHRNA5,Visual seizure
CHRNA5,Tonic Seizures
CHRNA5,Epileptic drop attack
CHRNA5,"Anxiety States, Neurotic"
CHRNA5,Nicotine Use Disorder
CHRNA5,"Seizures, Somatosensory"
CHRNA5,"Seizures, Auditory"
CHRNA5,Olfactory seizure
CHRNA5,Gustatory seizure
CHRNA5,Vertiginous seizure
CHRNA5,Tonic - clonic seizures
CHRNA5,Cocaine Dependence
CHRNA5,Substance abuse problem
CHRNA5,Non-epileptic convulsion
CHRNA5,Single Seizure
CHRNA5,Atonic Absence Seizures
CHRNA5,Convulsive Seizures
CHRNA5,"Seizures, Focal"
CHRNA5,"Seizures, Sensory"
CHRNA5,Anxiety neurosis (finding)
CHRNA5,Drug Dependence
CHRNA5,"TOBACCO ADDICTION, SUSCEPTIBILITY TO (finding)"
CHRNA5,Nonepileptic Seizures
CHRNA5,Convulsions
CHRNA5,Prescription Drug Abuse
CHRNA5,Absence Seizures
CHRNA5,Epileptic Seizures
CHRNA5,Myoclonic Seizures
CHRNA5,Generalized Absence Seizures
CHRNA7,Alzheimer's Disease
CHRNA7,Autistic Disorder
CHRNA7,Bipolar Disorder
CHRNA7,Presenile dementia
CHRNA7,Jacksonian Seizure
CHRNA7,Lung Neoplasms
CHRNA7,Memory Disorders
CHRNA7,Neoplasm Invasiveness
CHRNA7,Nerve Degeneration
CHRNA7,Nicotine Dependence
CHRNA7,Schizophrenia
CHRNA7,Seizures
CHRNA7,Substance Withdrawal Syndrome
CHRNA7,Sudden infant death syndrome
CHRNA7,Tobacco Dependence
CHRNA7,Drug Withdrawal Symptoms
CHRNA7,Withdrawal Symptoms
CHRNA7,Complex partial seizures
CHRNA7,Memory impairment
CHRNA7,Generalized seizures
CHRNA7,Clonic Seizures
CHRNA7,Malignant neoplasm of lung
CHRNA7,Visual seizure
CHRNA7,Tonic Seizures
CHRNA7,Epileptic drop attack
CHRNA7,Familial Alzheimer Disease (FAD)
CHRNA7,Nicotine Use Disorder
CHRNA7,"Seizures, Somatosensory"
CHRNA7,"Seizures, Auditory"
CHRNA7,Olfactory seizure
CHRNA7,Gustatory seizure
CHRNA7,Vertiginous seizure
CHRNA7,"Alzheimer Disease, Late Onset"
CHRNA7,Tonic - clonic seizures
CHRNA7,Neurobehavioral Manifestations
CHRNA7,Acute Confusional Senile Dementia
CHRNA7,"Alzheimer's Disease, Focal Onset"
CHRNA7,"Alzheimer Disease, Early Onset"
CHRNA7,Non-epileptic convulsion
CHRNA7,Single Seizure
CHRNA7,Atonic Absence Seizures
CHRNA7,Age-Related Memory Disorders
CHRNA7,"Memory Disorder, Semantic"
CHRNA7,"Memory Disorder, Spatial"
CHRNA7,Memory Loss
CHRNA7,Convulsive Seizures
CHRNA7,"Seizures, Focal"
CHRNA7,"Seizures, Sensory"
CHRNA7,Nonepileptic Seizures
CHRNA7,Convulsions
CHRNA7,Absence Seizures
CHRNA7,Epileptic Seizures
CHRNA7,Myoclonic Seizures
CHRNA7,Generalized Absence Seizures
CHRNB1,"Myasthenic Syndromes, Congenital"
CHRNB1,"Congenital Myasthenic Syndromes, Postsynaptic"
CHRNB1,"Congenital Myasthenic Syndromes, Presynaptic"
CHRNB1,"Myasthenic Syndromes, Congenital, Slow Channel"
CHRNB2,Alzheimer's Disease
CHRNB2,Anxiety Disorders
CHRNB2,Autistic Disorder
CHRNB2,Presenile dementia
CHRNB2,"Hypothermia, natural"
CHRNB2,Inflammation
CHRNB2,Nerve Degeneration
CHRNB2,Schizophrenia
CHRNB2,Substance Withdrawal Syndrome
CHRNB2,Sudden infant death syndrome
CHRNB2,Attention Deficit Disorder
CHRNB2,Drug Withdrawal Symptoms
CHRNB2,Withdrawal Symptoms
CHRNB2,Familial Alzheimer Disease (FAD)
CHRNB2,"Anxiety States, Neurotic"
CHRNB2,"Alzheimer Disease, Late Onset"
CHRNB2,Acute Confusional Senile Dementia
CHRNB2,"Alzheimer's Disease, Focal Onset"
CHRNB2,"Alzheimer Disease, Early Onset"
CHRNB2,Attention deficit hyperactivity disorder
CHRNB2,Anxiety neurosis (finding)
CHRNB2,Minimal Brain Dysfunction
CHRNB3,"Alcoholic Intoxication, Chronic"
CHRNB3,Bipolar Disorder
CHRNB3,Mental Depression
CHRNB3,Depressive disorder
CHRNB3,Cocaine Dependence
CHRNB3,"TOBACCO ADDICTION, SUSCEPTIBILITY TO (finding)"
CHRNB3,cocaine use
CHRNB4,"Alcoholic Intoxication, Chronic"
CHRNB4,Jacksonian Seizure
CHRNB4,Lung Neoplasms
CHRNB4,Seizures
CHRNB4,Substance Withdrawal Syndrome
CHRNB4,Drug Withdrawal Symptoms
CHRNB4,Withdrawal Symptoms
CHRNB4,Complex partial seizures
CHRNB4,Generalized seizures
CHRNB4,Clonic Seizures
CHRNB4,Malignant neoplasm of lung
CHRNB4,Visual seizure
CHRNB4,Tonic Seizures
CHRNB4,Epileptic drop attack
CHRNB4,"Seizures, Somatosensory"
CHRNB4,"Seizures, Auditory"
CHRNB4,Olfactory seizure
CHRNB4,Gustatory seizure
CHRNB4,Vertiginous seizure
CHRNB4,Tonic - clonic seizures
CHRNB4,Cocaine Dependence
CHRNB4,Non-epileptic convulsion
CHRNB4,Single Seizure
CHRNB4,Atonic Absence Seizures
CHRNB4,Convulsive Seizures
CHRNB4,"Seizures, Focal"
CHRNB4,"Seizures, Sensory"
CHRNB4,Nonepileptic Seizures
CHRNB4,Convulsions
CHRNB4,Absence Seizures
CHRNB4,Epileptic Seizures
CHRNB4,Myoclonic Seizures
CHRNB4,Generalized Absence Seizures
CHRND,Malignant neoplasm of breast
CHRND,"Myasthenic Syndromes, Congenital"
CHRND,"Congenital Myasthenic Syndromes, Postsynaptic"
CHRND,"Congenital Myasthenic Syndromes, Presynaptic"
CHRND,"Myasthenic Syndromes, Congenital, Slow Channel"
CHRNG,Arthrogryposis
CHRNG,"Bone Diseases, Developmental"
CHRNG,"Myasthenic Syndromes, Congenital"
CHRNG,"Congenital Myasthenic Syndromes, Postsynaptic"
CHRNG,"Congenital Myasthenic Syndromes, Presynaptic"
CHRNG,"Myasthenic Syndromes, Congenital, Slow Channel"
CHUK,Multiple congenital anomalies
CHUK,"Bone Diseases, Developmental"
CHUK,Cleft Palate
CHUK,Skin Abnormalities
CHUK,"Limb Deformities, Congenital"
CHUK,"Cleft palate, isolated"
CIDEA,Heart failure
CIDEA,Congestive heart failure
CIDEA,Left-Sided Heart Failure
CIDEA,"Liver Cirrhosis, Experimental"
CIDEA,Liver neoplasms
CIDEA,Obesity
CIDEA,"Heart Failure, Right-Sided"
CIDEA,Malignant neoplasm of liver
CIDEA,Myocardial Failure
CIDEA,Heart Decompensation
CKB,Adenocarcinoma
CKB,"Hepatitis, Toxic"
CKB,Malignant neoplasm of stomach
CKB,Myocardial Infarction
CKB,Schizophrenia
CKB,Stomach Neoplasms
CKB,Left Ventricular Hypertrophy
CKB,Small cell carcinoma of lung
CKB,"Adenocarcinoma, Basal Cell"
CKB,"Adenocarcinoma, Oxyphilic"
CKB,"Carcinoma, Cribriform"
CKB,"Carcinoma, Granular Cell"
CKB,"Adenocarcinoma, Tubular"
CKB,Drug-Induced Liver Disease
CKB,Acute Coronary Syndrome
CKB,"Hepatitis, Drug-Induced"
CKB,Hereditary Diffuse Gastric Cancer
CKB,Drug-Induced Acute Liver Injury
CKB,Chemical and Drug Induced Liver Injury
CKB,Chemically-Induced Liver Toxicity
CIRBP,Myocardial Ischemia
CIRBP,Neurogenic Inflammation
CIRBP,Autism Spectrum Disorders
CISH,Malaria
CISH,Precancerous Conditions
CISH,"Dermatitis, Allergic Contact"
CISH,"Condition, Preneoplastic"
CISH,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO (finding)"
TBCB,Neoplasm Metastasis
CKM,Malignant tumor of colon
CKM,Colonic Neoplasms
CKM,Ischemia
CKM,Myocardial Infarction
CKM,Left Ventricular Hypertrophy
CKM,Acute Coronary Syndrome
CKS2,Polycystic Ovary Syndrome
CKS2,Sclerocystic Ovaries
AP2M1,Ataxia
AP2M1,Seizures
AP2M1,Myoclonic Astatic Epilepsy
AP2M1,Global developmental delay
AP2M1,Generalized hypotonia
AP2M1,Intellectual Disability
AP1S1,Lipoidosis
AP3S1,"Liver Cirrhosis, Experimental"
CLCN1,Malignant neoplasm of breast
CLCN2,Glioma
CLCN2,mixed gliomas
CLCN2,Malignant Glioma
CLCN3,Glioma
CLCN3,Malignant neoplasm of stomach
CLCN3,Stomach Neoplasms
CLCN3,Disease Exacerbation
CLCN3,mixed gliomas
CLCN3,Malignant Glioma
CLCN3,Hereditary Diffuse Gastric Cancer
CLCN3,Nasopharyngeal carcinoma
CLCN4,"Mental Retardation, X-Linked 1"
CLCN4,"Mental Retardation, X-Linked Nonsyndromic"
CLCN5,Glioma
CLCN5,"Nephritis, Interstitial"
CLCN5,Proteinuria
CLCN5,"Nephritis, Tubulointerstitial"
CLCN5,mixed gliomas
CLCN5,Renal glomerular disease
CLCN5,Malignant Glioma
CLCN5,Glomerulopathy Assessment
CLCNKA,Hypertensive disease
CLU,Alzheimer's Disease
CLU,Presenile dementia
CLU,Drug toxicity
CLU,"Hepatitis, Toxic"
CLU,Jacksonian Seizure
CLU,Kidney Diseases
CLU,"Kidney Failure, Acute"
CLU,"Lupus Erythematosus, Systemic"
CLU,melanoma
CLU,Degenerative polyarthritis
CLU,Prostatic Neoplasms
CLU,Schizophrenia
CLU,Seizures
CLU,Adverse reaction to drug
CLU,Osteoarthrosis Deformans
CLU,Juvenile-Onset Still Disease
CLU,Complex partial seizures
CLU,Generalized seizures
CLU,Clonic Seizures
CLU,Libman-Sacks Disease
CLU,Visual seizure
CLU,Tonic Seizures
CLU,Epileptic drop attack
CLU,Familial Alzheimer Disease (FAD)
CLU,Atrophic
CLU,Impaired cognition
CLU,Malignant neoplasm of prostate
CLU,"Seizures, Somatosensory"
CLU,"Seizures, Auditory"
CLU,Olfactory seizure
CLU,Gustatory seizure
CLU,Vertiginous seizure
CLU,"Alzheimer Disease, Late Onset"
CLU,Tonic - clonic seizures
CLU,Acute Confusional Senile Dementia
CLU,"Alzheimer's Disease, Focal Onset"
CLU,"Alzheimer Disease, Early Onset"
CLU,Non-epileptic convulsion
CLU,Single Seizure
CLU,Atonic Absence Seizures
CLU,Convulsive Seizures
CLU,"Seizures, Focal"
CLU,"Seizures, Sensory"
CLU,Drug-Induced Liver Disease
CLU,"Hepatitis, Drug-Induced"
CLU,Acute Kidney Insufficiency
CLU,AMYOTROPHIC LATERAL SCLEROSIS 1
CLU,"Amyotrophic Lateral Sclerosis, Sporadic"
CLU,Acute kidney injury
CLU,Juvenile arthritis
CLU,Nonepileptic Seizures
CLU,Drug-Induced Acute Liver Injury
CLU,Juvenile psoriatic arthritis
CLU,Convulsions
CLU,Chemical and Drug Induced Liver Injury
CLU,Chemically-Induced Liver Toxicity
CLU,Absence Seizures
CLU,Epileptic Seizures
CLU,Myoclonic Seizures
CLU,Generalized Absence Seizures
CLU,"Amyotrophic Lateral Sclerosis, Familial"
CLU,"Polyarthritis, Juvenile, Rheumatoid Factor Negative"
CLU,"Polyarthritis, Juvenile, Rheumatoid Factor Positive"
CLIC1,Malignant neoplasm of breast
CLIC1,HIV Infections
CLIC1,Keloid
CLIC1,"Liver Cirrhosis, Experimental"
CLIC1,Neoplasm Metastasis
CLIC1,Degenerative polyarthritis
CLIC1,Osteoarthrosis Deformans
CLIC1,Squamous cell carcinoma of esophagus
CLIC1,Breast Carcinoma
CLIC1,"Mammary Neoplasms, Human"
CLIC1,Mammary Neoplasms
CLIC1,HIV Coinfection
CLIC1,"Mammary Carcinoma, Human"
CLIC2,"Liver Cirrhosis, Experimental"
TPP1,Alzheimer's Disease
TPP1,Presenile dementia
TPP1,Disorder of eye
TPP1,Prostatic Neoplasms
TPP1,Familial Alzheimer Disease (FAD)
TPP1,Malignant neoplasm of prostate
TPP1,"Alzheimer Disease, Late Onset"
TPP1,Acute Confusional Senile Dementia
TPP1,"Alzheimer's Disease, Focal Onset"
TPP1,"Alzheimer Disease, Early Onset"
TPP1,Intellectual Disability
CLN3,Disorder of eye
CLN3,Malignant neoplasm of stomach
CLN3,Retinitis Pigmentosa
CLN3,Stomach Neoplasms
CLN3,Disease Exacerbation
CLN3,Hereditary Diffuse Gastric Cancer
CLN5,Disorder of eye
CLNS1A,melanoma
CLPTM1,Pancreatic Neoplasm
CLPTM1,Malignant neoplasm of pancreas
CLTB,Lung Neoplasms
CLTB,Malignant neoplasm of lung
CLTC,Diffuse Large B-Cell Lymphoma
CMA1,Hypertensive disease
CMA1,Pulmonary Fibrosis
CMA1,Left Ventricular Hypertrophy
CMA1,"Alveolitis, Fibrosing"
CCR1,Behcet Syndrome
CCR1,Contact Dermatitis
CCR1,Hypersensitivity
CCR1,Liver diseases
CCR1,Pneumonia
CCR1,Lobar Pneumonia
CCR1,Liver Dysfunction
CCR1,Contact hypersensitivity
CCR1,Experimental Lung Inflammation
CCR1,Allergic Reaction
CCR1,Liver carcinoma
CCR1,Pneumonitis
CCR3,"Dermatitis, Atopic"
CCR3,HIV Infections
CCR3,Pulmonary Fibrosis
CCR3,Respiratory Hypersensitivity
CCR3,Status Epilepticus
CCR3,"Eczema, Infantile"
CCR3,Petit mal status
CCR3,Grand Mal Status Epilepticus
CCR3,Complex Partial Status Epilepticus
CCR3,"Status Epilepticus, Subclinical"
CCR3,Non-Convulsive Status Epilepticus
CCR3,Simple Partial Status Epilepticus
CCR3,"Asthma, Aspirin-Induced"
CCR3,HIV Coinfection
CCR3,"Alveolitis, Fibrosing"
CCR4,Celiac Disease
CCR4,Brain Ischemia
CCR4,Glioma
CCR4,Adult T-Cell Lymphoma/Leukemia
CCR4,Liver neoplasms
CCR4,Sezary Syndrome
CCR4,mixed gliomas
CCR4,Malignant neoplasm of liver
CCR4,Malignant Glioma
CCR4,Cerebral Ischemia
CCR5,"Dermatitis, Atopic"
CCR5,Hepatitis C
CCR5,"Kidney Failure, Acute"
CCR5,Schizophrenia
CCR5,"Eczema, Infantile"
CCR5,Acute Kidney Insufficiency
CCR5,Acute kidney injury
CCR6,Rheumatoid Arthritis
CCR6,Ulcerative Colitis
CCR6,Hypersensitivity
CCR6,Pneumonia
CCR6,Lobar Pneumonia
CCR6,Vitiligo
CCR6,Anhedonia
CCR6,Experimental Lung Inflammation
CCR6,Allergic Reaction
CCR6,Pneumonitis
CCR7,Adult T-Cell Lymphoma/Leukemia
CCR7,Status Epilepticus
CCR7,Anhedonia
CCR7,Petit mal status
CCR7,Grand Mal Status Epilepticus
CCR7,Complex Partial Status Epilepticus
CCR7,"Status Epilepticus, Subclinical"
CCR7,Non-Convulsive Status Epilepticus
CCR7,Simple Partial Status Epilepticus
CCR8,Status Epilepticus
CCR8,Petit mal status
CCR8,Grand Mal Status Epilepticus
CCR8,Complex Partial Status Epilepticus
CCR8,"Status Epilepticus, Subclinical"
CCR8,Non-Convulsive Status Epilepticus
CCR8,Simple Partial Status Epilepticus
CMKLR1,Mental Depression
CMKLR1,Depressive disorder
LTB4R,Inflammation
LTB4R,Liver diseases
LTB4R,Liver Dysfunction
ABCC2,Alopecia
ABCC2,Rheumatoid Arthritis
ABCC2,Primary biliary cirrhosis
ABCC2,Cholestasis
ABCC2,Colorectal Carcinoma
ABCC2,Colorectal Neoplasms
ABCC2,Drug Allergy
ABCC2,Drug toxicity
ABCC2,Gastrointestinal Diseases
ABCC2,Heart Diseases
ABCC2,"Hepatitis, Toxic"
ABCC2,Jacksonian Seizure
ABCC2,Biliary cirrhosis
ABCC2,"Liver Cirrhosis, Experimental"
ABCC2,nervous system disorder
ABCC2,Seizures
ABCC2,Status Epilepticus
ABCC2,Adverse reaction to drug
ABCC2,Pseudopelade
ABCC2,Complex partial seizures
ABCC2,Androgenetic Alopecia
ABCC2,Generalized seizures
ABCC2,Clonic Seizures
ABCC2,Secondary Biliary Cholangitis
ABCC2,Female pattern alopecia (disorder)
ABCC2,Petit mal status
ABCC2,Visual seizure
ABCC2,Tonic Seizures
ABCC2,Epileptic drop attack
ABCC2,Squamous cell carcinoma of esophagus
ABCC2,Grand Mal Status Epilepticus
ABCC2,Complex Partial Status Epilepticus
ABCC2,Non-alcoholic Fatty Liver Disease
ABCC2,"Seizures, Somatosensory"
ABCC2,"Seizures, Auditory"
ABCC2,Olfactory seizure
ABCC2,Gustatory seizure
ABCC2,Vertiginous seizure
ABCC2,Tonic - clonic seizures
ABCC2,Functional Gastrointestinal Disorders
ABCC2,Non-epileptic convulsion
ABCC2,Single Seizure
ABCC2,Atonic Absence Seizures
ABCC2,Convulsive Seizures
ABCC2,"Seizures, Focal"
ABCC2,"Seizures, Sensory"
ABCC2,"Status Epilepticus, Subclinical"
ABCC2,Non-Convulsive Status Epilepticus
ABCC2,Simple Partial Status Epilepticus
ABCC2,Drug-Induced Liver Disease
ABCC2,Squamous cell carcinoma of the head and neck
ABCC2,"Hepatitis, Drug-Induced"
ABCC2,Cholera Infantum
ABCC2,Nonalcoholic Steatohepatitis
ABCC2,Nonepileptic Seizures
ABCC2,Drug-Induced Acute Liver Injury
ABCC2,Convulsions
ABCC2,"Alopecia, Male Pattern"
ABCC2,Chemical and Drug Induced Liver Injury
ABCC2,Chemically-Induced Liver Toxicity
ABCC2,Absence Seizures
ABCC2,Epileptic Seizures
ABCC2,Myoclonic Seizures
ABCC2,Generalized Absence Seizures
ABCC2,"Biliary Cirrhosis, Primary, 1"
CNGB1,Disorder of eye
CNGB1,Retinitis Pigmentosa
CNGA1,Disorder of eye
CNGA1,Retinitis Pigmentosa
CNGA2,Malignant neoplasm of breast
CNGA3,Disorder of eye
CNGA3,Cone-Rod Dystrophy 2
CNN2,Renal Cell Carcinoma
CNN2,Conventional (Clear Cell) Renal Cell Carcinoma
CNN2,Chromophobe Renal Cell Carcinoma
CNN2,Sarcomatoid Renal Cell Carcinoma
CNN2,Collecting Duct Carcinoma of the Kidney
CNN2,Papillary Renal Cell Carcinoma
CNN3,Carcinoma
CNN3,Animal Mammary Neoplasms
CNN3,"Mammary Neoplasms, Experimental"
CNN3,Prostatic Neoplasms
CNN3,Anaplastic carcinoma
CNN3,"Carcinoma, Spindle-Cell"
CNN3,Undifferentiated carcinoma
CNN3,Carcinomatosis
CNN3,Malignant neoplasm of prostate
CNN3,"Mammary Carcinoma, Animal"
CNP,"Liver Cirrhosis, Experimental"
CNP,Schizophrenia
CNP,Unipolar Depression
CNP,Major Depressive Disorder
CNR1,"Alcoholic Intoxication, Chronic"
CNR1,Anxiety Disorders
CNR1,Bipolar Disorder
CNR1,Cannabis Abuse
CNR1,Cannabis Dependence
CNR1,Catalepsy
CNR1,Cocaine Abuse
CNR1,Mental Depression
CNR1,Depressive disorder
CNR1,Drug abuse
CNR1,Drug habituation
CNR1,Drug Use Disorders
CNR1,Endometriosis
CNR1,"Epilepsy, Temporal Lobe"
CNR1,Uncinate Epilepsy
CNR1,Hashish Abuse
CNR1,Huntington Disease
CNR1,Hyperalgesia
CNR1,Hypotension
CNR1,"Hypothermia, natural"
CNR1,Jacksonian Seizure
CNR1,Liver Cirrhosis
CNR1,"Liver Cirrhosis, Experimental"
CNR1,Marijuana Abuse
CNR1,Movement Disorders
CNR1,Multiple Sclerosis
CNR1,Nerve Degeneration
CNR1,Obesity
CNR1,"Organic Mental Disorders, Substance-Induced"
CNR1,Pain
CNR1,Pancreatic Neoplasm
CNR1,Pancreatitis
CNR1,Rhabdomyosarcoma
CNR1,Schizophrenia
CNR1,Seizures
CNR1,Status Epilepticus
CNR1,Substance Dependence
CNR1,Substance Use Disorders
CNR1,Substance Withdrawal Syndrome
CNR1,Attention Deficit Disorder
CNR1,Unipolar Depression
CNR1,Weight Gain
CNR1,Drug Withdrawal Symptoms
CNR1,Withdrawal Symptoms
CNR1,Complex partial seizures
CNR1,Cutaneous Melanoma
CNR1,Waxy flexibility
CNR1,"Pain, Burning"
CNR1,Ache
CNR1,Radiating pain
CNR1,Generalized seizures
CNR1,Clonic Seizures
CNR1,Cannabis-Related Disorder
CNR1,Cocaine-Related Disorders
CNR1,Substance-Related Disorders
CNR1,"Fibrosis, Liver"
CNR1,Etat Marbre
CNR1,Endometrioma
CNR1,Petit mal status
CNR1,Visual seizure
CNR1,Tonic Seizures
CNR1,Epileptic drop attack
CNR1,Grand Mal Status Epilepticus
CNR1,Malignant neoplasm of pancreas
CNR1,"Anxiety States, Neurotic"
CNR1,"Huntington Disease, Late Onset"
CNR1,"Epilepsy, Benign Psychomotor, Childhood"
CNR1,"Epilepsy, Lateral Temporal"
CNR1,Complex Partial Status Epilepticus
CNR1,"Seizures, Somatosensory"
CNR1,"Seizures, Auditory"
CNR1,Olfactory seizure
CNR1,Gustatory seizure
CNR1,Vertiginous seizure
CNR1,Allodynia
CNR1,"Pain, Splitting"
CNR1,"Pain, Crushing"
CNR1,Tonic - clonic seizures
CNR1,Cocaine Dependence
CNR1,Substance abuse problem
CNR1,Non-epileptic convulsion
CNR1,Single Seizure
CNR1,Atonic Absence Seizures
CNR1,Akinetic-Rigid Variant of Huntington Disease
CNR1,Juvenile Huntington Disease
CNR1,"Hyperalgesia, Primary"
CNR1,"Hyperalgesia, Secondary"
CNR1,Tactile Allodynia
CNR1,"Hyperalgesia, Thermal"
CNR1,"Multiple Sclerosis, Acute Fulminating"
CNR1,"Pain, Migratory"
CNR1,"Suffering, Physical"
CNR1,Convulsive Seizures
CNR1,"Seizures, Focal"
CNR1,"Seizures, Sensory"
CNR1,"Status Epilepticus, Subclinical"
CNR1,Non-Convulsive Status Epilepticus
CNR1,Simple Partial Status Epilepticus
CNR1,Attention deficit hyperactivity disorder
CNR1,Major Depressive Disorder
CNR1,Anxiety neurosis (finding)
CNR1,Minimal Brain Dysfunction
CNR1,Drug Dependence
CNR1,Mechanical Allodynia
CNR1,Nonepileptic Seizures
CNR1,Convulsions
CNR1,Prescription Drug Abuse
CNR1,Absence Seizures
CNR1,Epileptic Seizures
CNR1,Myoclonic Seizures
CNR1,Generalized Absence Seizures
CNR2,"Alcoholic Intoxication, Chronic"
CNR2,Atherosclerosis
CNR2,Bipolar Disorder
CNR2,Malignant neoplasm of breast
CNR2,Mental Depression
CNR2,Endogenous depression
CNR2,Depressive disorder
CNR2,Hyperalgesia
CNR2,"Leukemia, Myelocytic, Acute"
CNR2,Liver Cirrhosis
CNR2,Marijuana Abuse
CNR2,Melancholia
CNR2,"Acute Myeloid Leukemia, M1"
CNR2,Pancreatic Neoplasm
CNR2,Pancreatitis
CNR2,Secondary Parkinson Disease
CNR2,Schizophrenia
CNR2,Unipolar Depression
CNR2,Alcohol abuse
CNR2,Depressive Syndrome
CNR2,"Fibrosis, Liver"
CNR2,"Depression, Neurotic"
CNR2,Malignant neoplasm of pancreas
CNR2,Allodynia
CNR2,Breast Carcinoma
CNR2,"Hyperalgesia, Primary"
CNR2,"Hyperalgesia, Secondary"
CNR2,Tactile Allodynia
CNR2,"Hyperalgesia, Thermal"
CNR2,"Parkinson Disease, Secondary Vascular"
CNR2,Atherosclerotic Parkinsonism
CNR2,"Mammary Neoplasms, Human"
CNR2,Mammary Neoplasms
CNR2,Atherogenesis
CNR2,Acute Myeloid Leukemia (AML-M2)
CNR2,Mechanical Allodynia
CNR2,"Mammary Carcinoma, Human"
CNTF,Mental Depression
CNTF,Depressive disorder
CNTF,Nerve Degeneration
CNTF,Schizophrenia
CNTF,AMYOTROPHIC LATERAL SCLEROSIS 1
CNTF,"Amyotrophic Lateral Sclerosis, Sporadic"
CNTF,Cerebral Hemorrhage
CNTF,"Amyotrophic Lateral Sclerosis, Familial"
CNTN1,Colorectal Carcinoma
COL1A1,Spontaneous abortion
COL1A1,"Abortion, Tubal"
COL1A1,"Osteoporosis, Age-Related"
COL1A1,Aortic Valve Insufficiency
COL1A1,Autoimmune Diseases
COL1A1,"Cholestasis, Extrahepatic"
